compare_metric,compare_metric_param,compare_atol,compare_tie_policy,mismatch_kind,metric_decision,metric_tie,metric_min_mismatch,decision_mismatch,metric_exp1_error_dec,metric_exp2_error_dec,metric_min_error_dec,pseudo_selected_metric_error_dec,metric_error_delta_dec,value_index,value_mode,bit_width,sgn,exp1_format,exp2_format,m1,m2,e2_win_divisor,chunk_idx,value_idx,expected_decision,expected_e1_wins,expected_e2_wins,expected_e2_wins_shifted,expected_e2_wins_shift2,err_exp1_dec,err_exp2_dec,chunk_diff_exp2_minus_exp1_dec,expected_error_fp32_hex,expected_error_fp32_dec,chunk_scale_fp32_hex,chunk_scale_fp32_dec,raw_fp32_hex,raw_fp32_dec,scaled_fp32_hex,scaled_fp32_dec,q_exp1_bits,q_exp1_exp_field,q_exp1_mant_field,q_exp1_mant_bits,q_exp2_bits,q_exp2_exp_field,q_exp2_mant_field,q_exp2_mant_bits,err_exp1_pre_square_fp32_hex,err_exp1_pre_square_fp32_dec,err_exp2_pre_square_fp32_hex,err_exp2_pre_square_fp32_dec,pseudo_diff_exp2_minus_exp1_fp32_hex,pseudo_diff_exp2_minus_exp1_fp32_dec
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,10,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,10,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,11,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,11,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,12,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,12,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,13,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,13,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,14,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,14,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,15,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,15,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,16,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,16,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,17,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,17,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0xbd25a18b,-0.0404372625,0xbd25a18b,-0.0404372625,10000010,0,2,000010,10000101,0,5,00101,0xbc16862c,-0.00918726251,0xbab43160,-0.00137476251,0xbf800000,-1
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,18,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,18,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,19,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,19,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,20,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,20,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,21,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,21,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,22,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,22,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,23,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,23,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,24,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,24,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,25,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,25,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,26,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,26,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0xba85a880,-0.00101973116,0xba85a880,-0.00101973116,10000000,0,0,000000,10000000,0,0,00000,0xba85a880,-0.00101973116,0xba85a880,-0.00101973116,0x00000000,0
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,27,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,27,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,28,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,28,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,29,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,29,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,30,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,30,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0x3ac1620e,0.0014753954,0x3ac1620e,0.0014753954,00000000,0,0,000000,00000000,0,0,00000,0x3ac1620e,0.0014753954,0x3ac1620e,0.0014753954,0x00000000,0
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,31,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,31,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,32,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,32,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,33,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,33,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0xbda82bc7,-0.0821147487,0xbda82bc7,-0.0821147487,10000101,0,5,000101,10001010,0,10,01010,0xbb82bc70,-0.00398974866,0xbb82bc70,-0.00398974866,0x80000000,-0
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,34,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,34,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,35,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,35,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,36,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,36,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,37,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,37,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,38,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,38,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,39,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,39,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,40,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,40,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,41,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,41,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,42,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,42,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,43,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,43,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0xbf09bfa3,-0.538080394,0xbf09bfa3,-0.538080394,10100010,0,34,100010,11000010,2,2,00010,0xbbdfd180,-0.00683039427,0xbbdfd180,-0.00683039427,0x00000000,0
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,44,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,44,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0xbb260196,-0.00253305351,0xbb260196,-0.00253305351,10000000,0,0,000000,10000000,0,0,00000,0xbb260196,-0.00253305351,0xbb260196,-0.00253305351,0x00000000,0
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,45,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,45,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,46,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,46,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,47,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,47,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0x3bc07ea5,0.0058744722,0x3bc07ea5,0.0058744722,00000000,0,0,000000,00000000,0,0,00000,0x3bc07ea5,0.0058744722,0x3bc07ea5,0.0058744722,0x00000000,0
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,48,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,48,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,49,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,49,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0xbfb28823,-1.39477956,0xbfb28823,-1.39477956,11011001,1,25,011001,11101100,3,12,01100,0xbb882300,-0.00415456295,0xbca208c0,-0.019779563,0x3f800000,1
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,50,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,50,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0xbd60d59f,-0.054891225,0xbd60d59f,-0.054891225,10000011,0,3,000011,10000111,0,7,00111,0xbc03567c,-0.00801622495,0xb9559f00,-0.000203724951,0xbf800000,-1
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,51,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,51,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,52,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,52,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0xbbbb24fc,-0.00571119599,0xbbbb24fc,-0.00571119599,10000000,0,0,000000,10000000,0,0,00000,0xbbbb24fc,-0.00571119599,0xbbbb24fc,-0.00571119599,0x00000000,0
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,53,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,53,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,54,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,54,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l1,0.0625,0,min-error,metric_min,exp1,0,1,1,0.134744048,0.134744063,0.134744048,0.134744063,1.49011612e-08,55,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,2,555,55,exp2,3,6,3,1,0.000950885005,0.00161231426,-3,0x3ad3544a,0.00161231426,0x3f800000,1,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
